ev,cvar,mstd,cvar_mstd,var,alpha
-0.00025110828347008063,0.01592095043090347,0.018285664545186764,-0.001978647657993493,median,4.6
-0.0002515042388343547,0.016518358648418552,0.018946078697125168,-0.0020424929225349997,median,4.7
-0.00025105752823639804,0.017121965481741608,0.01961129727513855,-0.0021048317282961193,median,4.8
-0.00024972136631318254,0.01773175816884831,0.020281314426495722,-0.0021656718531861685,median,4.9
-0.0002474482794887489,0.018347719733841306,0.020956120462286565,-0.0022250214861726514,median,5.0
-0.0002441902268174312,0.018969828830971647,0.021635701700121857,-0.002282889227004037,median,5.1
-0.00023989873173446696,0.019598059590930417,0.022320040309095512,-0.002339284085853932,median,5.2
-0.00023452502480214577,0.020232381470093985,0.023009114157722443,-0.0023942154829057483,median,5.3
-0.00022802019748024982,0.020872759103487182,0.023702896665600548,-0.002447693247868532,median,5.4
-0.00022033536686782984,0.021519152162205124,0.024401356659560225,-0.002499727619434844,median,5.5
-0.0002114218512692112,0.02217151521609062,0.02510445823509122,-0.002550329244683902,median,5.6
-0.0002012313563501955,0.02293463831167597,0.025812160623867486,-0.00257700787583226,median,5.7
-0.000189716171543175,0.023729417258491647,0.02652441806818251,-0.002493184421918815,median,5.8
-0.0001768293762455242,0.024531681390988158,0.027241179703135332,-0.0024080520741329714,median,5.9
-0.00016252505525349292,0.02534149495493576,0.027962389447409475,-0.0023216169035182865,median,6.0
-0.00014675852272971746,0.026158917797903358,0.02868798590346877,-0.0022338850865416537,median,6.1
-0.0001294865538994383,0.026984004961030816,0.029417902268007667,-0.002144862904245648,median,6.2
-0.00011066762352340831,0.027816806260340776,0.03015206625346778,-0.002054556741419411,median,6.3
-9.026215006724403e-5,0.028657365859107387,0.030890400021403863,-0.0019629730858009564,median,6.4
-6.823274436051907e-5,0.029510758114021485,0.0316328201284759,-0.0018701185272971266,median,6.5
-4.4544461390350065e-5,0.030372740842618873,0.03237923748578231,-0.0017759997572341923,median,6.6
-1.9165053764202966e-5,0.03124016274363761,0.033129557332224335,-0.0016806235676195547,median,6.7
1.2108778737474069e-6,0.03211292167354718,0.033883679222537655,-0.0015839968504353097,median,6.8
-3.349977256161818e-5,0.03299090966396623,0.03464149703056796,-0.0014861265969401405,median,6.9
-7.025917295078177e-5,0.033874012934477005,0.03540289896830173,-0.001387019896996855,median,7.0
-0.00010911800475210676,0.034762111921496475,0.036167767621097635,-0.0012866839384140238,median,7.1
-0.0001501245744389701,0.03566422808340075,0.03693597999949061,-0.0011851260063002744,median,7.2
-0.00019332450945264146,0.03657544967391502,0.03770740760784275,-0.00108235348243646,median,7.3
-0.00023876045287984926,0.037494463850403115,0.03848191653004873,-0.0009783738446582646,median,7.4
-0.0002864717590725929,0.038421223920390046,0.03925936753239223,-0.0008635892052611949,median,7.5
-0.00033649419253800605,0.03935567252304928,0.04003961618357077,-0.0007371411524031979,median,7.6
-0.00038885963255153033,0.0402977413068899,0.040822512991792514,-0.0006094279969517391,median,7.7
-0.000443595786036699,0.04124735063717355,0.041607903558761095,-0.00048045693006537604,median,7.8
-0.0005007259113098961,0.042204409336345616,0.042544346427698,-0.0004406373194835167,median,7.9
-0.0005602685553398601,0.043168814460654126,0.043500912224439414,-0.000329577336528053,median,8.0
-0.0006222373071607112,0.04414045111600573,0.04446010051367533,-0.00037368334544451987,median,8.1
-0.0006866405700524103,0.04511919231591577,0.045421737550813024,-0.0004088635943200192,median,8.2
-0.0007534813550466035,0.046104898884205214,0.04638564543900903,-0.00043763854176837036,median,8.3
-0.0008227570982014543,0.04709741940482215,0.0473516423692133,-0.00046564271332516505,median,8.4
-0.0008944595039572789,0.04809659022087742,0.04831954287326212,-0.0004928821227315749,median,8.5
-0.0008686025034863043,0.049102235484635326,0.04928915808908774,-0.0005193627844801707,median,8.6
-0.0008230326187333992,0.05011416725984619,0.05026029603702953,-0.000545090712874452,median,8.7
-0.000774783547199176,0.05113218567738875,0.05123276190616921,-0.0005700719211170213,median,8.8
-0.0007238553620457777,0.05215607914477838,0.05220635834954512,-0.0005943124204292882,median,8.9
-0.0006702522498924779,0.05318562460964382,0.0531881995468082,-0.0006178182191924897,median,9.0
-0.0006139824733374377,0.05422058787681494,0.05424669880958022,-0.0006405953221242378,median,9.1
-0.0005550583182114543,0.05526072397819659,0.05530946820077909,-0.000672308875053762,median,9.2
-0.0004934960261002708,0.056305777594128026,0.05637625319508399,-0.0007144588490497483,median,9.3
-0.0004293157127790437,0.05735548352446829,0.05744678932268288,-0.0007563497900791027,median,9.4
-0.0003625412732723987,0.05840956720718138,0.05852080268799087,-0.0007979962931555784,median,9.5
-0.0002932002743432083,0.059467745281769124,0.05959801053342373,-0.000839413198692962,median,9.6
-0.0002213238352724023,0.06052972619448904,0.06067812184515686,-0.0008661548085900916,median,9.7
-0.00014694649785462754,0.06159521084189978,0.061760837997414164,-0.0008789375808903044,median,9.8
-7.01060865728742e-5,0.06266389324895516,0.06284585343148663,-0.0008909151793805581,median,9.9
9.156440035518187e-6,0.06373546127755003,0.06393285636538604,-0.0009020924174570899,median,10.0
9.07971457944079e-5,0.06480959736117353,0.06502152952977314,-0.0009124740976625967,median,10.1
0.00017476928003690162,0.06588597926112327,0.06611155092560206,-0.0009220650115483453,median,10.2
0.0002610234464321959,0.06689189609492718,0.06720259459876354,-0.0009308699395627063,median,10.3
0.000349507776439939,0.06793264329403503,0.06829433142691532,-0.0009388936509591161,median,10.4
0.0004401681063532781,0.0689852779559228,0.0693864299136413,-0.0009461409037286872,median,10.5
0.000532948156912294,0.07003775816302649,0.07047855698509142,-0.0009526164445518015,median,10.6
0.0006277897145017253,0.07108983772339994,0.07157037878431582,-0.0009583250087757955,median,10.7
0.000724632812970194,0.07214127105383916,0.07266156145862612,-0.0009632713204060783,median,10.8
0.0008234159151687681,0.073191813597282,0.07375177193547389,-0.0009674600921237841,median,10.9
0.0009240760933291181,0.07424122223291851,0.07484067868254529,-0.0009708960253178578,median,11.0
0.0010265492074794658,0.07528925567727218,0.07592795244801565,-0.0009735838101411209,median,11.1
0.0011307700811280519,0.07633567487462334,0.07701326697719457,-0.0009674752456203528,median,11.2
0.001236672673516237,0.07738024337522353,0.07809629970208909,-0.0009693917189648182,median,11.3
0.0013441902478008583,0.07842272769989589,0.0791767324007735,-0.000977047318486468,median,11.4
0.0014532555345809772,0.07946289768971715,0.08025425182377766,-0.0009769468799576408,median,11.5
0.0015638008902547629,0.08050052683960551,0.08132855028509778,-0.0009759638878921173,median,11.6
