x,y,x3,x4,x5
3.0,39.0,0.0,45.941287773726685,10.47526336485334
3.0,40.0,0.0,44.84277335142686,53.90705739183759
4.0,1.0,0.0,47.95781903023736,264.7406277630247
4.0,2.0,0.0,47.59252074659394,0.0
4.0,3.0,0.00017180800969336833,47.44502717749347,51.126241076259774
4.0,4.0,0.0001822209676022652,42.35396150320741,0.0
4.0,5.0,0.0001957443211119331,47.25979296469004,148.3130032717792
4.0,6.0,0.00021217780809000675,44.71038666321655,222.2010979248465
4.0,7.0,0.00023162927526169813,45.154196661286335,0.0
4.0,8.0,0.00025428187565135706,47.018174675849274,207.36436302914117
4.0,9.0,0.00028045377079353827,45.204792331605375,223.03705663730668
4.0,10.0,0.00031039913336670304,48.676017389260096,10.68010366572793
4.0,11.0,0.00034439168464502176,46.03998633362423,0.0
4.0,12.0,0.0003824552163215774,45.124109933215756,0.0
4.0,13.0,0.000424400610535156,45.01968665728651,0.0
4.0,14.0,0.0004694948109660253,45.71381887782596,185.2373027699585
4.0,15.0,0.0005162790669791774,46.989411448232815,78.02471221236014
4.0,16.0,0.000562377849696708,42.59761257802245,26.74216586595137
4.0,17.0,0.0006045427180850034,47.74749398690366,41.15774380911471
4.0,18.0,0.0006387789219676763,46.32238352685655,208.02251727045387
4.0,19.0,0.0006610866061826399,46.07321487406033,70.31836586598942
4.0,20.0,0.0006691574831567757,46.456781963583424,83.28302441160484
4.0,21.0,0.0006609970260451077,48.81181724817139,0.0
4.0,22.0,0.000637754137729135,49.92856243634646,0.0
4.0,23.0,0.000603291204080583,47.415518071289064,140.60225805705164
4.0,24.0,0.0005609159239963952,44.964837179528146,0.0
4.0,25.0,0.0005146287869866098,48.167276742404255,0.0
4.0,26.0,0.0004677400093999385,43.461421906733804,0.0
4.0,27.0,0.00042254532986942277,45.642699580103624,0.0
4.0,28.0,0.0003804970991004847,46.44602382469826,173.37097024441513
4.0,29.0,0.0003423210269544981,42.395704775121075,0.0
4.0,30.0,0.00030824007133974324,43.95453874213153,0.0
4.0,31.0,0.0002781299165315507,44.94310893581644,79.77541113706793
4.0,32.0,0.00025178516311242117,43.40518413143944,209.47697702388533
4.0,33.0,0.00022885368808622133,46.4818304083591,0.0
4.0,34.0,0.00020905169247445687,45.377213289549054,7.488825196634949
4.0,35.0,0.0001920694537285356,44.93698414009402,106.88890489547715
4.0,36.0,0.00017773816694436652,44.91741932736643,0.0
4.0,37.0,0.00016596882724854975,45.811903859425776,77.39750120051035
4.0,38.0,0.0,45.354308471478205,0.0
4.0,39.0,0.0,45.46508363485584,47.21956314103571
4.0,40.0,0.0,45.676360413967785,0.0
5.0,1.0,0.0,45.71336049630904,21.932441714004604
5.0,2.0,0.00016859441566694378,45.25359473218495,0.0
5.0,3.0,0.0001757655537687993,44.81333373693105,31.261395984810726
5.0,4.0,0.00018718050706328598,45.577053985603314,0.0
5.0,5.0,0.00020204613305340447,46.46200507501578,139.65421140051134
5.0,6.0,0.00022026290110726334,44.437799588622646,117.5442679050221
5.0,7.0,0.00024207237730435746,44.034166678248404,18.536031647188288
5.0,8.0,0.0002678339233102033,46.45769268400545,3.538913190635582
5.0,9.0,0.0002980972838245856,46.01881417406902,71.08934134607222
5.0,10.0,0.0003334093922773955,45.055617784566415,84.67354465781723
5.0,11.0,0.0003744049495236082,47.53068161859642,0.0
5.0,12.0,0.0004215141898788192,46.40294126291461,129.10933077111704
5.0,13.0,0.00047495728955325147,47.176374800327466,59.63994807670971
5.0,14.0,0.0005342899246968301,44.80897724932661,0.0
5.0,15.0,0.0005980157430989778,46.411690528316846,0.0
5.0,16.0,0.0006630989015215466,46.47075692804847,16.04694907476708
5.0,17.0,0.000724724461675466,45.43928020395301,0.0
5.0,18.0,0.0007763293800379586,45.26143936311749,0.0
5.0,19.0,0.0008107823962486074,44.53460250749733,0.0
5.0,20.0,0.0008233423940681226,43.542265707676684,135.1875971004606
5.0,21.0,0.0008106755880055363,46.925378666850825,93.04793081234293
5.0,22.0,0.000775012584649404,46.25406836713967,103.39704594160132
5.0,23.0,0.000723156134829879,44.905344995599116,0.0
5.0,24.0,0.000661311071278863,42.18997151941588,0.0
5.0,25.0,0.0005960439564238623,46.48312728142519,41.070876591178816
5.0,26.0,0.0005322340113580902,48.132047122952144,0.0
5.0,27.0,0.0004728229422095841,47.38577572553773,0.0
5.0,28.0,0.00041929823218372973,42.9929183449363,0.0
5.0,29.0,0.000372095284858544,42.23958586133365,240.00778740404223
5.0,30.0,0.00033102876634709253,45.240367363060734,97.59003681635545
5.0,31.0,0.00029556292072158304,42.97797897490316,217.62455240286852
5.0,32.0,0.00026513460340167486,44.8769532651608,285.7628158067153
5.0,33.0,0.0002390963778906535,44.242106418960105,111.74384989244508
5.0,34.0,0.000216934091968905,44.06266823761076,0.0
5.0,35.0,0.00019816039545982161,45.17628645113576,9.170310677677644
5.0,36.0,0.00018247291391385593,46.158303934779696,0.0
5.0,37.0,0.00016968204606303549,43.9522792685924,7.894918867508619
5.0,38.0,0.00015991041360924267,46.34599650635664,56.77475092990147
5.0,39.0,0.0,45.06574027027394,197.25888892427724
5.0,40.0,0.0,48.72956572003806,166.23194233044924
6.0,1.0,0.0,44.47594872927671,0.0
6.0,2.0,0.0001722423617594668,43.887905136702145,75.49653148430187
6.0,3.0,0.00018020925866616964,45.36573595925368,197.29708275739605
6.0,4.0,0.00019269918964239966,44.09812163989757,0.0
6.0,5.0,0.00020900859229156378,42.59561343588331,44.88053115566623
6.0,6.0,0.00022915894390133668,43.68302329739414,129.30149948360472
6.0,7.0,0.00025355911487229786,47.96272284811521,98.67491164151767
6.0,8.0,0.00028279762951283644,44.47799251405728,13.75168459408762
6.0,9.0,0.00031774094650826077,47.46446931955484,0.0
6.0,10.0,0.0003593623267412767,45.166561471995585,0.0
6.0,11.0,0.00040886566102317035,45.53117482598254,0.0
6.0,12.0,0.000467397897991102,44.5795637323084,88.67798334541455
6.0,13.0,0.0005360271736730387,42.32212080535969,102.54321411790235
6.0,14.0,0.0006151506493071224,43.146400873919,16.630740251494203
6.0,15.0,0.0007037904322475298,46.81504841057584,0.0
6.0,16.0,0.0007985110693906266,46.829518271247835,199.22724463770493
6.0,17.0,0.0008923801213922144,47.03504192109785,14.256479538375114
6.0,18.0,0.0009743595282251747,45.69513684034595,0.0
6.0,19.0,0.0010309734411078706,44.85467011283879,0.0
6.0,20.0,0.0010518781581106576,44.1779003311295,69.99703164040503
6.0,21.0,0.0010308405949484446,48.57874660787714,0.0
6.0,22.0,0.0009726164538753498,44.96577221380763,0.0
6.0,23.0,0.0008903630171712799,47.19112100474554,0.0
6.0,24.0,0.0007962776467807455,46.800406625485515,0.0
6.0,25.0,0.0007013948582485233,45.486415310387834,67.78372516281826
6.0,26.0,0.0006127116704272611,41.92111691723182,0.0
6.0,27.0,0.0005335490325623,43.75869181361067,40.3044724410295
6.0,28.0,0.000464873124070423,46.02308542422539,108.07485201415594
6.0,29.0,0.00040627663440765023,44.557994128994586,117.82072469732411
6.0,30.0,0.00035672842908061837,44.48501882042458,0.0
6.0,31.0,0.0003149705099085306,43.43052261094334,0.0
6.0,32.0,0.0002798754451109033,44.54022574634902,45.190047674536686
6.0,33.0,0.0002503667086971442,44.88222068676653,125.81329556005313
6.0,34.0,0.00022561586547820787,45.316524020981184,3.439061606727983
6.0,35.0,0.00020490489509426084,45.489395656332015,24.87083074461561
6.0,36.0,0.0001877650960258639,46.716115302618746,32.73520929059437
6.0,37.0,0.00017388536343470977,46.20765230562895,2.666242099443398
6.0,38.0,0.0001632995427055371,45.35291138308791,135.17784013035435
6.0,39.0,0.0,47.03028809660839,37.28700963193644
6.0,40.0,0.0,47.04781152875027,181.51423621192941
7.0,1.0,0.00017495589716783438,50.24237091246841,0.0
7.0,2.0,0.00017595482747275303,45.856013016703656,0.0
7.0,3.0,0.0001847278899655235,44.149564201626006,111.03673558048294
7.0,4.0,0.0001983127356692622,45.84029895462828,0.0
7.0,5.0,0.00021610292686557585,44.64841201915508,0.0
7.0,6.0,0.00023825813380241772,44.00299219093104,0.0
7.0,7.0,0.000265385598424906,46.38302620397973,21.970919346397267
7.0,8.0,0.0002983567453097312,45.30721101036725,0.0
7.0,9.0,0.0003384481971507077,44.05288258555247,82.02996387336329
7.0,10.0,0.00038722001906970124,45.59617937183166,22.409003348861738
7.0,11.0,0.00044671957026295355,47.13799224128121,0.0
7.0,12.0,0.0005192673870330497,44.67980754681778,35.16976848745151
7.0,13.0,0.0006075141793843856,46.019140334404284,139.75872104757912
7.0,14.0,0.0007137947691652377,48.16301981471168,0.0
7.0,15.0,0.0008390715868374704,44.95842111289181,0.0
7.0,16.0,0.0009808386245825009,45.971724716812425,0.0
7.0,17.0,0.0011301281120638636,45.94703637474592,0.0
7.0,18.0,0.0012683977466789397,45.74207137126884,0.0
7.0,19.0,0.0013688306555710416,45.56962240754862,102.52215204520203
7.0,20.0,0.001406675620521061,42.52137209646291,6.80097602675986
7.0,21.0,0.0013686573605069783,45.6833559855591,118.85029869670471
7.0,22.0,0.0012661683564032136,45.67867971065066,0.0
7.0,23.0,0.0011274646637146133,44.146025155748546,0.0
7.0,24.0,0.0009779954815937282,46.487326930995735,0.0
7.0,25.0,0.000836124729152296,45.362140997042445,0.0
7.0,26.0,0.000710880094403968,43.40864971085024,0.0
7.0,27.0,0.0006046261574105541,45.2009117707746,0.0
7.0,28.0,0.0005163870524767279,46.95941039642118,109.38414019306067
7.0,29.0,0.00044381827951542693,48.00847205287585,0.0
7.0,30.0,0.00038431021853504093,45.956638496341284,1.3042815625685957
7.0,31.0,0.0003354262585571935,42.66353245763328,160.40725817189153
7.0,32.0,0.00029520203862589507,47.62849760828503,14.785989023813531
7.0,33.0,0.00026197177636952005,47.45656388874555,40.15320740011907
7.0,34.0,0.00023450020550476607,45.94744141877823,47.888755533230196
7.0,35.0,0.0002117850078243714,43.2945307795818,167.72579971804439
7.0,36.0,0.00019316049284902505,43.36347453586243,104.62353622220772
7.0,37.0,0.0001781763655859217,45.76326682061598,110.57903191591801
7.0,38.0,0.0001667682339966532,45.155104352829596,46.83210931346609
7.0,39.0,0.00015955601483675334,44.96383948499303,0.0
7.0,40.0,0.0,48.998833064016374,167.0311293850559
8.0,1.0,0.00017785962982599642,46.27106584153183,0.0
8.0,2.0,0.00017941811962474027,45.60701854913431,56.32660954156096
8.0,3.0,0.00018896498145700891,46.87454086295161,0.0
8.0,4.0,0.0002036064840624745,43.41515236050813,20.93843920617527
8.0,5.0,0.000222837824194089,46.481928557274344,0.0
8.0,6.0,0.0002469680655926579,45.606879355088665,238.043448086268
8.0,7.0,0.0002768258461636681,44.472885761795894,124.13525042995641
8.0,8.0,0.0003136106638860893,46.61406149309121,0.0
8.0,9.0,0.0003590966108190476,44.10024013131695,39.59035620219228
8.0,10.0,0.00041559766619389706,43.16729693482769,0.0
8.0,11.0,0.00048632263609058767,44.01850277890222,0.0
8.0,12.0,0.0005753634354032417,44.081193470141386,0.0
8.0,13.0,0.0006880552364452287,40.13253358843942,55.00357221120295
8.0,14.0,0.0008306153495596267,45.40191779936318,55.42829530626414
8.0,15.0,0.0010090948496913005,42.11344166292054,117.51405127961372
8.0,16.0,0.0012261501928245455,43.72435095550847,5.497543037142804
8.0,17.0,0.0014741588525497295,43.34848801976712,65.08406737729024
8.0,18.0,0.001724087398445085,44.09673359305796,38.4088149132574
8.0,19.0,0.0019196896146291787,43.660333209317365,98.49574693532894
8.0,20.0,0.001996228110220191,43.57588537877728,0.0
8.0,21.0,0.0019194501059809528,44.23750142384726,0.0
8.0,22.0,0.0017211010338054706,46.026579464939125,0.0
8.0,23.0,0.0014705451339678665,46.39390386985387,124.05063893735951
8.0,24.0,0.0012224731947973369,47.68080837320607,53.18199666026562
8.0,25.0,0.0010054431581161271,46.68135876933411,0.0
8.0,26.0,0.0008271269259764758,45.55414946385488,54.716184307599185
8.0,27.0,0.0006846964367991518,45.37226568544498,135.10958610994425
8.0,28.0,0.0005720908707522127,45.48604655230328,0.0
8.0,29.0,0.0004830881674612123,45.90564348539633,28.156525342654827
8.0,30.0,0.0004124015954048184,46.196350048531876,0.0
8.0,31.0,0.0003558199196865556,47.118218350957164,0.0
8.0,32.0,0.00031022547443539035,44.922804614601716,206.25855764102215
8.0,33.0,0.00027319691853994367,44.24234348852761,0.0
8.0,34.0,0.000243005493917428,44.20474484342854,0.0
8.0,35.0,0.00021831976998390963,43.77370250784459,64.93501241970988
8.0,36.0,0.00019825429198762375,43.48880881683331,0.0
8.0,37.0,0.0001822083503871189,47.48743038689884,98.19013937877962
8.0,38.0,0.0001700143386174808,47.47031002420463,19.501526273121442
8.0,39.0,0.00016222000971252427,46.0866385078043,0.0
8.0,40.0,0.0,46.330810799053864,23.885344137438832
9.0,1.0,0.00018037034983276018,48.414767150305124,45.73072390174183
9.0,2.0,0.0001824322582309461,44.53487714983723,52.15257219521866
9.0,3.0,0.0001926774121737785,46.24599060365799,38.672424781583715
9.0,4.0,0.00020827816801578957,41.959903398959874,83.11614923232888
9.0,5.0,0.00022882986517654916,45.5193935450492,89.29791016847439
9.0,6.0,0.00025479226842643553,46.409419221232724,134.00771392683848
9.0,7.0,0.0002872236051495195,46.12230906494487,79.34891274484004
9.0,8.0,0.00032767565737238107,43.55680175743867,45.00894707985304
9.0,9.0,0.0003784790176807493,49.69385611175738,0.0
9.0,10.0,0.00044283673475961594,47.044227697055916,0.0
9.0,11.0,0.0005254179124499226,45.31698033802394,0.0
9.0,12.0,0.0006327375122883305,46.445775489671306,0.0
9.0,13.0,0.000774219174190439,43.95500019530896,48.74120693936649
9.0,14.0,0.0009629302495983798,47.4948186432852,0.0
9.0,15.0,0.001216010104041088,44.11414989351552,0.0
9.0,16.0,0.0015522126462632843,43.660377884399935,90.29572971725213
9.0,17.0,0.0019806799948462197,47.22472051811809,37.08870270498164
9.0,18.0,0.002469853762874144,46.18025888932565,0.0
9.0,19.0,0.0029007376479461703,44.481226119916336,0.0
9.0,20.0,0.0030816538404970003,48.981268820432504,0.0
9.0,21.0,0.0029003800851736474,46.61451778519936,46.62558098742597
9.0,22.0,0.0024656270007542445,44.77944283255265,98.74824773724963
9.0,23.0,0.001975883010299315,42.805052187206826,71.61466609825649
9.0,24.0,0.0015474062459736085,45.387088456978695,0.0
9.0,25.0,0.0012114830409859785,46.47272805154156,0.0
9.0,26.0,0.0009587771974170116,47.262395289181136,0.0
9.0,27.0,0.000770344199678704,47.526648559428814,74.56009828923004
9.0,28.0,0.0006290530790297316,47.902467221665994,0.0
9.0,29.0,0.0005218453709594481,44.280550622916685,0.0
9.0,30.0,0.00043935808196243504,45.17025156080927,0.0
9.0,31.0,0.00037495665132930973,45.05649323345516,0.0
9.0,32.0,0.0003240726588891416,45.13505514061105,0.0
9.0,33.0,0.00028339516313287004,43.13308216522361,0.0
9.0,34.0,0.0002506432403427411,44.97449813878238,0.0
9.0,35.0,0.00022413261786889758,42.44991480086062,59.19067285845764
9.0,36.0,0.00020274999083657485,45.47312212668455,0.0
9.0,37.0,0.00018574315311572056,45.575862793289254,112.9474994167223
9.0,38.0,0.00017284297268530126,44.53769303022001,169.7736152800305
9.0,39.0,0.00016452776604382408,42.97768103972231,0.0
9.0,40.0,0.0,45.93627363813852,167.35955306792204
10.0,1.0,0.00018229432071157665,46.04347564690306,0.0
10.0,2.0,0.00018478074040446149,43.00676725303478,54.198250416303246
10.0,3.0,0.00019560712050309,44.04085941767996,70.15730118861242
10.0,4.0,0.00021200846467688025,44.771998334490924,50.68348599833991
10.0,5.0,0.00023367153988672164,43.94960880066622,79.74061956792424
10.0,6.0,0.0002611950569973181,45.033156909521665,190.62237833647978
10.0,7.0,0.00029585349771617627,45.334616796275306,4.978968494845958
10.0,8.0,0.0003395405769557983,47.92883100239216,284.08594412086524
10.0,9.0,0.00039514662486242664,46.76701545397995,0.0
10.0,10.0,0.00046681144868040243,43.649042918504975,159.73630163192456
10.0,11.0,0.0005608330309544678,46.26075922628787,0.0
10.0,12.0,0.0006866404632595035,50.03373976499664,0.0
10.0,13.0,0.0008590772350471619,47.45756075210223,68.48599737862867
10.0,14.0,0.0011015833104019114,46.00407105081926,0.0
10.0,15.0,0.0014515319628033451,42.79540695928667,136.20093796622984
10.0,16.0,0.0019665366412985425,44.1136771346367,0.0
10.0,17.0,0.002722586554560275,45.80586752793279,48.667934283087305
10.0,18.0,0.003760699242923591,46.885160947844206,0.0
10.0,19.0,0.00488062831898016,44.15613465025206,0.0
10.0,20.0,0.005422258753681747,45.793019030235385,0.0
10.0,21.0,0.004880032878313573,43.83540081845419,0.0
10.0,22.0,0.003754329476138584,46.899581444606966,0.0
10.0,23.0,0.002716060564333705,46.17559648989053,0.0
10.0,24.0,0.0019602623192833983,44.29659728890423,74.07239540301318
10.0,25.0,0.001445982824484222,44.725786804855446,38.282748083792654
10.0,26.0,0.0010967130385625275,44.08491555926472,45.79417222547307
10.0,27.0,0.0008546767063463103,43.503974898934295,11.437120264303397
10.0,28.0,0.0006825545155169236,41.66237772682996,0.0
10.0,29.0,0.0005569417090882639,45.17457575541118,60.006760950556135
10.0,30.0,0.00046307314482478985,43.96742493638918,0.0
10.0,31.0,0.00039140344543202977,47.11575712387309,17.391412872731067
10.0,32.0,0.0003357454982491206,44.03538051899465,0.0
10.0,33.0,0.0002918522936754895,44.59385523849278,68.57933186661913
10.0,34.0,0.00025688742728526524,43.109040638592816,0.0
10.0,35.0,0.00022882472942072738,47.08102274063973,0.0
10.0,36.0,0.00020633637861695422,47.48585252255363,0.0
10.0,37.0,0.00018853101724621905,44.7747256977299,58.60394587623518
10.0,38.0,0.00017504781354330575,44.45846680722269,85.28866602166845
10.0,39.0,0.00016630266636401538,46.51582415274255,0.0
10.0,40.0,0.0,47.77091305298847,16.949817517024474
11.0,1.0,0.00018353276431399347,45.19783874688519,11.208073763172559
11.0,2.0,0.00018633991266715148,47.490361604887376,163.46033686268524
11.0,3.0,0.00019759321319251638,44.908075182769984,8.570571545077442
11.0,4.0,0.00021458251120189828,45.60759916214654,92.12046688486743
11.0,5.0,0.00023706863616123667,49.22718103369967,37.36857289976369
11.0,6.0,0.0002657626796650606,45.48329808424422,0.0
11.0,7.0,0.0003021167035882403,46.769836415609944,140.07985902340877
11.0,8.0,0.00034831215828109676,44.38466457037603,82.38204306088384
11.0,9.0,0.00040772430006113977,44.724046005214504,0.0
11.0,10.0,0.0004853362767875202,47.41513969339669,0.0
11.0,11.0,0.0005889836829430691,45.144121715150284,0.0
11.0,12.0,0.0007310254890441976,45.26829421644937,53.12890099655676
11.0,13.0,0.0009322253634881275,45.30244981525154,162.32457933005784
11.0,14.0,0.0012287337759944055,45.48643175248195,62.829966735473484
11.0,15.0,0.0016871370951965167,47.2927279244206,137.42625995373248
11.0,16.0,0.0024367617217468506,46.90602343547026,55.701889618831615
11.0,17.0,0.0037370071129073407,45.16806765810397,0.0
11.0,18.0,0.0060582066316926106,44.87751728413262,0.0
11.0,19.0,0.009676854618279166,43.939687737415454,0.0
11.0,20.0,0.012094605301134403,44.65700730077517,29.029554158028226
11.0,21.0,0.009675684240907522,46.11785225790626,83.74968942835838
11.0,22.0,0.006048034136424478,42.50753484956817,52.25272050504586
11.0,23.0,0.0037281271579646855,45.83568891485281,4.820815613861761
11.0,24.0,0.0024290546233897716,46.375562878040824,0.0
11.0,25.0,0.0016805253253426554,44.526089067655114,0.0
11.0,26.0,0.0012231743940174745,45.09861810922849,41.876033146485405
11.0,27.0,0.0009273462460335134,45.64127892852984,158.81632210659043
11.0,28.0,0.000726587415659864,43.115967373850985,11.606987861611072
11.0,29.0,0.000584820391235358,45.056125620160664,85.11367797071136
11.0,30.0,0.0004813808947130854,42.460465803377076,0.0
11.0,31.0,0.0004037997822872168,45.72104082895486,148.04044422731374
11.0,32.0,0.00034436173991650324,42.46769383249915,70.0254323359978
11.0,33.0,0.00029797803136186304,45.529168624518086,0.0
11.0,34.0,0.00026133094860382786,46.30232558313834,0.0
11.0,35.0,0.00023210714381228,45.062458299733,76.83696645872763
11.0,36.0,0.00020880276031124307,46.58653591188131,0.0
11.0,37.0,0.00019041451505970484,46.296768622460824,228.51783720700564
11.0,38.0,0.0001765085715408759,49.57370954716683,0.0
11.0,39.0,0.00016745066124609784,45.88275556617837,69.01932355791416
